time,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,eiPosition_m_X,eiPosition_m_Y,eiPosition_m_Z,eiVelocity_m_s_X,eiVelocity_m_s_Y,eiVelocity_m_s_Z,eiAccel_m_s2_X,eiAccel_m_s2_Y,eiAccel_m_s2_Z,semiMajorAxis_m,gast_rad,eulerAngle_rad_Roll,eulerAngle_rad_Pitch,eulerAngle_rad_Yaw,eulerAngleWrtEi_rad_Roll,eulerAngleWrtEi_rad_Pitch,eulerAngleWrtEi_rad_Yaw,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeMsl_m,airDensity_kg_m3,ambientTemperature_dgK,eiGravitation_m_s2_X,eiGravitation_m_s2_Y,eiGravitation_m_s2_Z
0.0,-1436381.46529,4185811.71036,5163944.67155,-4315967.74,960356.2,5167269.53,129.091037,-7491.513855,1452.515654,5.46941408349,-1.21701227671,-6.54822705894,6759053.07579,1.02334780893,0.1968951984172613,1.481806032846006,0.1976572363801104,-1.3731447128742889,-0.8677376710085247,3.059772528969102,-1.9585614615013217E-5,-0.0011220591098061745,0.0,434989.540812,1.61790350067E-12,978.31253865,5.46941408349,-1.21701227671,-6.54822705894
60.0,-1794950.03461,3943126.0299,5239239.62072,-4298383.75497,509016.725548,5242568.01442,456.873453274,-7547.42173401,1056.41305958,5.45257924199,-0.645697124725,-6.65029442685,6759053.07579,1.02772307802,0.19652724636251725,1.4824157413270997,0.1972908656983884,-1.452969890422588,-0.8783853777363946,-3.120813581411742,-1.9585614615013217E-5,-0.001103095634961541,-5.033902076576947E-6,433093.864999,1.72931058094E-12,985.41174162,5.45257924199,-0.645697124725,-6.65029442685
120.0,-2147547.17171,3685627.21378,5290617.60031,-4261177.84166,55353.9685753,5293934.33528,782.91011309,-7568.91571403,655.073376703,5.41122605044,-0.0702934371387,-6.72271293264,6759053.07579,1.03209834711,0.1954176557636934,1.4842401004018573,0.19619956565619728,-1.533479061391224,-0.8839269262186437,-3.018014788323411,-1.9585614615013217E-5,-0.0010843617655487874,-9.98531836154474E-6,430905.280808,1.86248837629E-12,993.229374722,5.41122605044,-0.0702934371387,-6.72271293264
180.0,-2492684.25219,3414408.9038,5317818.00015,-4204498.84972,-398561.363029,5321107.91929,1105.73160266,-7555.82484025,250.289448679,5.3454273793,0.506714568946,-6.7650383498,6759053.07579,1.0364736162,0.19352903280368475,1.4872597800042702,0.19436596762170308,-1.6134126630268257,-0.8845009187374554,-2.9162167207420415,-1.9585614615013217E-5,-0.0010661099843323155,-1.4790784888030054E-5,428429.879583,2.0200445447E-12,1001.71491968,5.3454273793,0.506714568946,-6.7650383498
240.0,-2828892.49297,3130615.64088,5320688.44124,-4128583.60235,-850652.79475,5323936.49263,1423.8758901,-7508.12814382,-156.122774235,5.25535668535,1.08281296502,-6.77694529983,6759053.07579,1.04084888529,0.19077869239398637,1.4914393535860437,0.1917266942304497,-1.6915927414561143,-0.880342288005403,-2.8165375255808,-1.9585614615013217E-5,-0.0010485890150771404,-1.9389147439495868E-5,425676.596117,2.20464493186E-12,1010.78109632,5.25535668535,1.08281296502,-6.77694529983
300.0,-3154729.04304,2835438.4175,5299185.94612,-4033756.27142,-1298847.13302,5302377.25117,1735.89440574,-7425.95617001,-562.331476725,5.14128947641,1.65546667848,-6.75823092103,6759053.07579,1.04522415437,0.18702106165172827,1.4967276289472475,0.18815443799553336,-1.7670095358225015,-0.8717608616057896,-2.7199263096406083,-1.9585614615013217E-5,-0.00103204084438887,-2.3722614680714014E-5,422657.223054,2.41895697489E-12,1020.30840998,5.14128947641,1.65546667848,-6.75823092103
360.0,-3468783.08035,2530110.05102,5253377.66861,-3920427.38526,-1741083.58876,5256497.58981,2040.35820271,-7309.59197714,-966.496434168,5.00360451249,2.22212857049,-6.70881831892,6759053.07579,1.04959942346,0.18201204400960908,1.5030581515299308,0.18342202279315203,-1.8388763377753368,-0.8591144001847603,-2.627108010645554,-1.9585614615013217E-5,-0.0010166976819103966,-2.773780202915513E-5,419386.386708,2.66562931551E-12,1030.15596761,5.00360451249,2.22212857049,-6.70881831892
420.0,-3769681.89227,2215900.38876,5183441.17035,-3789092.46489,-2175322.94418,5186475.37826,2335.86418043,-7159.47157517,-1366.77666754,4.84278469881,2.780249035,-6.62875974534,6759053.07579,1.05397469255,0.17533646262210625,1.5103498576267926,0.17712957099890286,-1.9066479400294503,-0.8427807664869009,-2.538564686597722,-1.9585614615013217E-5,-0.0010027788757474068,-3.1386748937055446E-5,415881.483384,2.94730746813E-12,1040.17567346,4.84278469881,2.780249035,-6.62875974534
480.0,-4056096.91578,1894111.35661,5089664.23286,-3640330.28535,-2599556.72836,5092598.77217,2621.04135142,-6976.18377267,-1761.33827946,4.65941762361,3.32728612084,-6.51823944782,6759053.07579,1.05834996164,0.16625031902227735,1.5185078143065385,0.16854651562834605,-1.9700076347548026,-0.8231331826322652,-2.454548256628375,-1.9585614615013217E-5,-9.904878165160858E-4,-3.462788754932615E-5,412162.575825,3.26666590153E-12,1050.22576068,4.65941762361,3.32728612084,-6.51823944782
540.0,-4326749.71204,1566071.86402,4972444.19482,-3474800.76039,-3011816.36507,4975265.54902,2894.55712843,-6760.469401,-2148.3624498,4.45419569214,3.86071616874,-6.37757612705,6759053.07579,1.06272523073,0.15329828900441964,1.5274238594330973,0.15622888204996255,-2.028833262848935,-0.800521010318523,-2.375114183932657,-1.9585614615013217E-5,-9.800088807794159E-4,-3.742693650708371E-5,408252.249936,3.62642665043E-12,1060.18042342,4.45419569214,3.86071616874,-6.37757612705
