time,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,eiPosition_m_X,eiPosition_m_Y,eiPosition_m_Z,eiVelocity_m_s_X,eiVelocity_m_s_Y,eiVelocity_m_s_Z,eiAccel_m_s2_X,eiAccel_m_s2_Y,eiAccel_m_s2_Z,semiMajorAxis_m,gast_rad,eulerAngle_rad_Roll,eulerAngle_rad_Pitch,eulerAngle_rad_Yaw,eulerAngleWrtEi_rad_Roll,eulerAngleWrtEi_rad_Pitch,eulerAngleWrtEi_rad_Yaw,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeMsl_m,airDensity_kg_m3,ambientTemperature_dgK,eiGravitation_m_s2_X,eiGravitation_m_s2_Y,eiGravitation_m_s2_Z
7620.0,-5123216.26126467,2593468.88369893,3590034.13662799,-2557878.79391379,-5139549.15245087,3592222.34803795,6221.35427836266,-4596.04649294554,-2485.9145411206,3.28277790200053,6.5960898632321,-4.61025290614643,7708501.966419,1.57897864066968,-0.294023429823081,-1.34776957924452,0.618723621664603,-0.994131864991485,0.737328538473634,0.940092956839193,0.0,-0.0011344542745508,0.0,400023.781080516,5.047E-12,1115.5723350312,3.28277790200053,6.5960898632321,-4.61025290614643
7680.0,-5379543.79933216,2239688.93357113,3432971.94743112,-2178970.18231238,-5403213.47229131,3434875.18221351,6404.17998042577,-4189.10478605126,-2757.14607771091,2.80757039273244,6.9619595043376,-4.42578514501741,7708501.96641899,1.58335390991721,-0.188888345608076,-1.3531693885264,0.519688376692968,-0.945067777746653,0.698805984281939,1.01463292276215,0.0,-0.0011344542745508,0.0,390599.952623764,6.0332E-12,1121.78437458486,2.80757039273244,6.9619595043376,-4.42578514501741
7740.0,-5614164.98477545,1877717.29786091,3259994.55068495,-1789960.56786559,-5641827.34602225,3261603.98586679,6557.84615366792,-3761.45169268214,-3016.42252061528,2.31154755985622,7.28583214007815,-4.2120216892475,7708501.96641905,1.58772917916759,-0.0785907605384074,-1.35614615234209,0.413901912123641,-0.901304414051743,0.65772229962532,1.08434991095564,0.0,-0.0011344542745508,0.0,384979.767865596,6.7572E-12,1127.62795970558,2.31154755985622,7.28583214007815,-4.2120216892475
7800.0,-5826003.5226843,1509010.41408944,3071869.58900709,-1392634.22021023,-5854225.88521952,3073177.74649498,6681.24324994622,-3315.71544222322,-3262.03982578234,1.7994124525391,7.56420229013931,-3.97083040590104,7708501.96641905,1.59210444840369,0.0338899522217363,-1.35652655075791,0.304316834076863,-0.862484912883644,0.614434536731259,1.14966728261922,0.0,-0.0011344542745508,0.0,383207.094482935,7.0805E-12,1133.18176941401,1.7994124525391,7.56420229013931,-3.97083040590104
7860.0,-6014117.23386238,1135066.67522062,2869463.26003816,-988833.326927965,-6039407.80242539,2870464.05797141,6773.55309024427,-2854.7142459375,-3492.41961277216,1.27615503203931,7.79425657258807,-3.70452436433199,7708501.96641907,1.59647971765407,0.145232272562335,-1.35428434994714,0.194238112087335,-0.828234142221635,0.569258091789645,1.21103130325401,0.0,-0.0011344542745508,0.0,385301.894358115,6.9404E-12,1138.47375133827,1.27615503203931,7.79425657258807,-3.70452436433199
7920.0,-6177707.52544881,757412.016457987,2653732.0194279,-580440.065884576,-6196545.51804293,2654420.80995774,6834.2625103628,-2381.41252151309,-3706.13430925253,0.746931792279194,7.97394446346096,-3.41580709116507,7708501.96641904,1.6008549869016,0.252295419016018,-1.34954616746791,0.0868003565049973,-0.79818370917709,0.522469455020589,1.26888685971995,0.0,-0.0011344542745508,0.0,391259.724030173,6.3719E-12,1143.46273532801,0.746931792279194,7.97394446346096,-3.41580709116507
7980.0,-6316126.56282762,377585.078400459,2425712.88280894,-169358.079715613,-6324992.52900822,2426086.47573367,6863.1695883225,-1898.87366275384,-3901.9285907359,0.216939850005302,8.10202225268273,-3.10770432110045,7708501.96641904,1.6052302561377,0.352577451520308,-1.34256982263956,-0.0154902332160823,-0.771987587049416,0.474310177973076,1.32366265027618,0.0,-0.0011344542745508,0.0,401051.611600983,5.4934E-12,1148.04578450891,0.216939850005302,8.10202225268273,-3.10770432110045
8040.0,-6428881.98604062,-2877.68542260376,2186512.57109932,242506.196072712,-6424287.88154356,2186569.24313072,6860.38230116108,-1410.21102569958,-4078.73640246144,-0.308708496898191,8.17806838617068,-2.7834855988932,7708501.96641904,1.60960552539094,0.444456563570498,-1.33370411544387,-0.110997221533383,-0.749330959624779,0.424991293421038,1.3757632630173,0.0,-0.0011344542745508,0.0,414624.32018491,4.4632E-12,1152.0866347744,-0.308708496898191,8.17806838617068,-2.7834855988932
8100.0,-6515639.10168378,-382456.59147954,1937295.7798405,653261.901560552,-6494157.69276842,1937035.26962491,6826.3098167267,-918.538857814755,-4235.69306978559,-0.825104888249453,8.20247016482334,-2.44657964265352,7708501.96641907,1.61398079464132,0.527188932232379,-1.32334398529157,-0.198951958093145,-0.729934471269385,0.374697726194704,1.42556597227934,0.0,-0.0011344542745508,0.0,431900.994262503,3.4317E-12,1155.45113147096,-0.825104888249453,8.20247016482334,-2.44657964265352
8160.0,-6576220.57060122,-759662.652507546,1679272.87567868,1061051.39018755,-6534513.76853832,1678696.36503088,6761.64696182607,-426.924846085645,-4372.14224687256,-1.32765242942222,8.17638350048202,-2.10048761813658,7708501.96641907,1.61835606388885,0.600741628924201,-1.31189239082538,-0.279286767243467,-0.713555555331961,0.323592446201941,1.47342060137405,0.0,-0.0011344542745508,0.0,452782.171512171,2.5088E-12,1158.03598358871,-1.32765242942222,8.17638350048202,-2.10048761813658
